snkrdunk_product_number,set_norm,number,rarity,snkrdunk_title,used_listing_count,snkrdunk_apparel_id,snkrdunk_image_url,falsematch_our_card_id,falsematch_our_name,falsematch_score,action
pkmn-tcg-BW-P-0019-064,BWP0019,64,,ゴチミル P [BW-P 064](プロモーションカード「ポケモンキッズスペシャル」),0,415426,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314346-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0059-195,BWP0059,195,,ボーマンダ P [BW-P 195/BW-P](プロモーションカード「Vジャンプ 2013年1月特大号 付録」),0,415534,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314476-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0023-082,BWP0023,82,,プラスパワー P [BW-P 082](プロモーションカード「サマーカーニバル in 東京タワー」),0,415440,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314364-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0058-191,BWP0058,191,,オタマロ P [BW-P 191/BW-P](プロモーションカード「バトルカーニバル2012 オータム参加賞」),0,415530,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314472-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0023-088,BWP0023,88,,基本闘エネルギー P [BW-P 088/BW-P](プロモーションカード「サマーカーニバル in 東京タワー」),0,415446,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314370-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0064-207,BWP0064,207,,カビゴン P [BW-P 207/BW-P](プロモーションカード「月刊コロコロイチバン! 2013年3月号 付録」),0,415541,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314483-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0023-085,BWP0023,85,,基本水エネルギー P [BW-P 085/BW-P](プロモーションカード「サマーカーニバル in 東京タワー」),0,415443,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314367-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0058-192,BWP0058,192,,ランドロス P [BW-P 192/BW-P](プロモーションカード「バトルカーニバル2012 オータム参加賞」),0,415531,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314473-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0023-087,BWP0023,87,,基本超エネルギー P [BW-P 087/BW-P](プロモーションカード「サマーカーニバル in 東京タワー」),0,415445,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314369-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0023-083,BWP0023,83,,基本草エネルギー P [BW-P 083](プロモーションカード「サマーカーニバル in 東京タワー」),0,415441,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314365-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0065-208,BWP0065,208,,ポリゴンZ P [BW-P 208/BW-P](プロモーションカード「メガロキャノン BOX購入特典」),0,415542,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314484-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0063-201,BWP0063,201,,クリムガン P [BW-P 201/BW-P](プロモーションカード「セブンイレブン オリジナルウインターキャンペーン」),0,415540,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314482-yu.webp,CRD_4078C16E4F0A46D1B247,메가헤라크로스 ex,0.6339,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-096,BWP0099,96,,ミルホッグ P [BW-P 096/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415454,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314378-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-095,BWP0099,95,,チョロネコ P [BW-P 095/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415453,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314377-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0104-211,BWP0104,211,,ユキメノコ P [BW-P 211/BW-P](プロモーションカードパック「ジム☆チャレンジ 2013年4月」),0,415545,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314487-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0104-212,BWP0104,212,,カイリキー P [BW-P 212/BW-P](プロモーションカードパック「ジム☆チャレンジ 2013年4月」),0,415546,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314488-yu.webp,CRD_57B8FD435C2148F8854F,괴력몬 BREAK,0.7153,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-102,BWP0099,102,,基本鋼エネルギー P [BW-P 102/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415460,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314384-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-097,BWP0099,97,,しんかのきせき P [BW-P 097/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415455,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314379-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-094,BWP0099,94,,ワルビアル P [BW-P 094/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415452,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314376-yu.webp,CRD_6BA5079A40E942659EB7,찬란한 루차불,0.6221,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-092,BWP0099,92,,スワンナ P [BW-P 092/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415450,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314374-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-100,BWP0099,100,,基本水エネルギー P [BW-P 100/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415458,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314382-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0072-222,BWP0072,222,,基本炎エネルギー P [BW-P 222/BW-P](プロモーションカード「バトルカーニバル2013スプリング ポケカポイントプレゼント」),0,415555,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314498-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0023-089,BWP0023,89,,基本悪エネルギー P [BW-P 089/BW-P](プロモーションカード「サマーカーニバル in 東京タワー」),0,415447,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314371-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0023-090,BWP0023,90,,基本鋼エネルギー P [BW-P 090/BW-P](プロモーションカード「サマーカーニバル in 東京タワー」),0,415448,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314372-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0104-214,BWP0104,214,,シルバーバングル P [BW-P 214/BW-P](プロモーションカードパック「ジム☆チャレンジ 2013年4月」),0,415548,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314490-yu.webp,CRD_16D569A705C64B95885E,M얼음귀신 EX,0.6595,ADD_CANDIDATE
pkmn-tcg-BW-P-0072-223,BWP0072,223,,基本水エネルギー P [BW-P 223/BW-P](プロモーションカード「バトルカーニバル2013スプリング ポケカポイントプレゼント」),0,415556,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314499-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-093,BWP0099,93,,ペンドラー P [BW-P 093/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415451,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314375-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-101,BWP0099,101,,基本超エネルギー P [BW-P 101/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415459,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314383-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-091,BWP0099,91,,ハハコモリ P [BW-P 091/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415449,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314373-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0099-099,BWP0099,99,,基本草エネルギー P [BW-P 099/BW-P](プロモーションカードパック「ジム☆チャレンジ 2011年9月」),0,415457,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314381-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0068-217,BWP0068,217,,ホワイトキュレム P [BW-P 217/BW-P](プロモーションカード「スペシャルパック ホワイトキュレム」),0,415551,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314493-yu.webp,CRD_AA19A54D13CC49198C77,오리진 디아루가 VSTAR,0.6362,ADD_CANDIDATE
pkmn-tcg-BW-P-0072-221,BWP0072,221,,基本草エネルギー P [BW-P 221/BW-P](プロモーションカード「バトルカーニバル2013スプリング ポケカポイントプレゼント」),0,415554,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314497-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0025-106,BWP0025,106,,ルカリオ P [BW-P 106/BW-P](プロモーションカード「サイコドライブ ヘイルブリザード BOX購入特典」),0,415464,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314388-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0029-113,BWP0029,113,,メグロコ P [BW-P 113/BW-P](プロモーションカード「バトルカーニバル2011 参加賞」),0,415470,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314395-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0072-224,BWP0072,224,,基本雷エネルギー P [BW-P 224/BW-P](プロモーションカード「バトルカーニバル2013スプリング ポケカポイントプレゼント」),0,415557,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314500-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0072-226,BWP0072,226,,基本闘エネルギー P [BW-P 226/BW-P](プロモーションカード「バトルカーニバル2013スプリング ポケカポイントプレゼント」),0,415559,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314502-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0072-228,BWP0072,228,,基本鋼エネルギー P [BW-P 228/BW-P](プロモーションカード「バトルカーニバル2013スプリング ポケカポイントプレゼント」),0,415561,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314504-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0077-233,BWP0077,233,,シェイミ P [BW-P 233/BW-P](プロモーションカード「ミュウツーVSゲノセクト 」),0,415565,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314509-yu.webp,CRD_6393EBE4F2594F90B558,쉐이미 EX,0.8807,ADD_CANDIDATE
pkmn-tcg-BW-P-0076-232,BWP0076,232,,ゲノセクト P [BW-P 232/BW-P](プロモーションカード「映画公開記念 ゲノセクトセット」),0,415564,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314508-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0100-128,BWP0100,128,,デント P [BW-P 128](プロモーションカードパック「ジム☆チャレンジ 2012年3月」),0,415573,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7327189-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0029-114,BWP0029,114,,ワルビル P [BW-P 114/BW-P](プロモーションカード「バトルカーニバル2011 参加賞」),0,415471,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314396-yu.webp,CRD_9813FECD47C44526AC0E,찬란한 거북왕,0.645,ADD_CANDIDATE
pkmn-tcg-BW-P-0071,BWP,71,,白銀の鏡 P [BW-P](プロモーションカード「バトルカーニバル2013スプリング 参加賞」),0,415572,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314529-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0079,BWP,79,,トロピカルビーチ P [BW-P](プロモーションカード「ワールドチャンピオンシップ2011 参加記念カード」),0,415569,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314521-of.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0087-202,BWP0087,202,,ヤナップ P [BW-P 202](プロモーションカード「ポケモンパン プチメロン・プチカレー」),0,415574,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7327190-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0082,BWP,82,,ビクトリーカップ P [BW-P](プロモーションカード「バトルカーニバル2012オータム 3位」),0,415570,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314525-of.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0072-227,BWP0072,227,,基本悪エネルギー P [BW-P 227/BW-P](プロモーションカード「バトルカーニバル2013スプリング ポケカポイントプレゼント」),0,415560,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314503-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0072-225,BWP0072,225,,基本超エネルギー P [BW-P 225/BW-P](プロモーションカード「バトルカーニバル2013スプリング ポケカポイントプレゼント」),0,415558,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314501-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0087-203,BWP0087,203,,ルカリオ P [BW-P 203](プロモーションカード「ポケモンパン プチメロン・プチカレー」),0,415575,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7327191-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0087-206,BWP0087,206,,キバゴ P [BW-P 206](プロモーションカード「ポケモンパン プチメロン・プチカレー」),0,415578,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7327194-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0074-230,BWP0074,230,,トルネロスEX P [BW-P 230](プロモーションカード「EXバトルブースト BOX購入キャンペーン」),0,415562,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314506-yu.webp,CRD_8D03B1108C6B4669B82D,토네로스 VMAX,0.6229,ADD_CANDIDATE
pkmn-tcg-BW-P-0083,BWP,83,,まんたんのくすり P [BW-P](プロモーションカード「バトルカーニバル2012スプリング クリア賞」),0,415571,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314526-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0092-2,BWP0092,2,,ビクトリーカップ P [BW-P](プロモーションカード「バトルカーニバル2012スプリング 2位」),0,415582,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7327200-of.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0092-1,BWP0092,1,,ビクトリーカップ P [BW-P](プロモーションカード「バトルカーニバル2012スプリング 優勝」),0,415581,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7327199-of.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0092-3,BWP0092,3,,ビクトリーカップ P [BW-P](プロモーションカード「バトルカーニバル2012スプリング 3位」),0,415583,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7327201-of.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0097,BWP,97,,_のピカチュウ P [BW-P](プロモーションカード「お誕生日は、ポケモンセンターへ遊びに行こう! キャンペーン」),0,415586,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7333273-ot.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0087-205,BWP0087,205,,マメパト P [BW-P 205](プロモーションカード「ポケモンパン プチメロン・プチカレー」),0,415577,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7327193-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0017-055,BWP0017,55,,ゴチルゼル P [BW-P 055](プロモーションカード「レッドコレクション発売記念」),0,416024,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314337-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-DP3-P-0004,DP3P,4,,きずぐすり :1ED [DP3](構築スタンダードデッキ「パルキアLV.X」),0,433231,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7311742-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PLAY3-006,PLAY3,6,,セレビィex [ADV-P 006/PLAY](プロモーションカード「プレイヤーズけいけんち 10000EXPプレゼントカード」),0,440460,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315042-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PLAY6-010,PLAY6,10,,フリーザーex [ADV-P 010/PLAY](プロモーションカード「第2期 プレイヤーズキットカード・第2期プレイヤーズ継続キットカード」),0,440464,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315046-yu.webp,CRD_ACE1406D88444132AE41,프리져 EX플라스마단,0.6733,ADD_CANDIDATE
pkmn-tcg-PLAY5-008,PLAY5,8,,ポケモンカードファン [ADV-P 008/PLAY](プロモーションカード「プレイヤーズ限定「バトルロード サマー★2003」来場記念カード」),0,440462,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315044-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PLAY7-016,PLAY7,16,,ブーストエネルギー [ADV-P 016/PLAY](プロモーションカード「第2期 プレイヤーズ継続キットカード」),0,440470,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315052-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PLAY7-017,PLAY7,17,,ワープエネルギー [ADV-P 017/PLAY](プロモーションカード「第2期 プレイヤーズ継続キットカード」),0,440471,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315053-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PLAY7-012,PLAY7,12,,_のセレビィ [ADV-P 012/PLAY](プロモーションカード「第2期 プレイヤーズ継続キットカード」),0,440466,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315048-yu.webp,CRD_391EF36F49824C58965F,세레비 EX,0.6314,ADD_CANDIDATE
pkmn-tcg-PLAY8-018,PLAY8,18,,マスターボール [ADV-P 018/PLAY](プロモーションカード「プレイヤーズ限定「バトルロード スプリング★2004」来場記念カード」),0,440472,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315054-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PLAY14-026,PLAY14,26,,ブラッキー☆ [PCG-P 026/PLAY](プロモーションカード「プレイヤーズけいけんち 70000EXPプレゼントカード」),0,440474,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315062-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PLAY7-015,PLAY7,15,,サイクロンエネルギー [ADV-P 015/PLAY](プロモーションカード「第2期 プレイヤーズ継続キットカード」),0,440469,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315051-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PLAY13-025,PLAY13,25,,エーフィ☆ [PCG-P 025/PLAY](プロモーションカード「プレイヤーズけいけんち 40000~69990EXPプレゼントカード」),0,440473,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315061-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-SV-P-195,SVP,195,,ジュラルドン P [SV-P 195](スタートデッキ Generations「スペシャルバトルセット」),0,441215,https://cdn.snkrdunk.com/upload_bg_removed/20241121074032-3.webp,,,,ADD_CANDIDATE
pkmn-tcg-Dpt-E-P-006,DPTEP,6,,ノズパス [Dpt 006/013](ダイヤモンドパールプラチナ「エントリーパック パルキアデッキ」),0,450824,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313506-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-Dpt-E-P-007,DPTEP,7,,ダイノーズ :1ED [Dpt 007/013](ダイヤモンドパールプラチナ「エントリーパック パルキアデッキ」),0,450825,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313507-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-Dpt-E-P-009,DPTEP,9,,エネルギーつけかえ [Dpt 009/013](ダイヤモンドパールプラチナ「エントリーパック パルキアデッキ」),0,450830,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313512-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-Dpt-E-P-008,DPTEP,8,,ケンタロス :1ED [Dpt 008/013](ダイヤモンドパールプラチナ「エントリーパック パルキアデッキ」),0,450827,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313509-yu.webp,CRD_0121009428B847BEBE66,망나뇽 EX,0.7024,ADD_CANDIDATE
pkmn-tcg-Dpt-E-P-010,DPTEP,10,,エネルギー転送 :1ED [Dpt 010/013](ダイヤモンドパールプラチナ「エントリーパック パルキアデッキ」),0,450831,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313513-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-Dpt-E-P-011,DPTEP,11,,ポケモンいれかえ :1ED [Dpt 011/013](ダイヤモンドパールプラチナ「エントリーパック パルキアデッキ」),0,450833,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313515-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-Dpt-E-P-012,DPTEP,12,,ポケモン図鑑HANDY910is [Dpt 012/013](ダイヤモンドパールプラチナ「エントリーパック パルキアデッキ」),0,450836,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313518-yu.webp,,,,ADD_CANDIDATE
