gap_type,source,our_card_id_if_any,our_name,our_jp_ref,our_rarity,snkrdunk_apparel_id,snkrdunk_product_number,snkrdunk_title,snkrdunk_image_url,scanner_top1_card_id,scanner_top1_score,scanner_top5_json,reason,action
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_C8708FEE42914C2C92BD,다투곰 붉은 달 ex,sv5a_ja-52,RR,524995,pkmn-tcg-SV-P-258,ガチグマ アカツキex [SV-P 258](プロモーションカード「ポケカジムエントリーキャンペーン」),https://cdn.snkrdunk.com/upload_bg_removed/20250214051516-0.webp,CRD_C8708FEE42914C2C92BD,0.7111,"[{""cardId"": ""CRD_C8708FEE42914C2C92BD"", ""name"": ""다투곰 붉은 달 ex"", ""rarity"": ""RR"", ""ref"": ""sv5a_ja-52"", ""score"": 0.7111}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_A7F47D7A90F24520988F,심향의 칠색조 ex,sv9a_ja-20,RR,531302,pkmn-tcg-SV-P-254,ヒビキのホウオウex P [SV-P 254](プロモーションカード「熱風のアリーナ シールド戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250221051534-0.webp,CRD_A7F47D7A90F24520988F,0.8724,"[{""cardId"": ""CRD_A7F47D7A90F24520988F"", ""name"": ""심향의 칠색조 ex"", ""rarity"": ""RR"", ""ref"": ""sv9a_ja-20"", ""score"": 0.8724}, {""cardId"": ""CRD_8E12B9EC416149CFB898"", ""name"": ""심향의 칠색조 ex"", ""rarity"": ""RR"", ""ref"": ""m2a_ja-21"", ""score"": 0.8673}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_F78C2A2D2F374617AD49,페퍼의 마피티프 ex,sv9a_ja-52,RR,531304,pkmn-tcg-SV-P-256,ペパーのマフィティフex P [SV-P 256](プロモーションカード「熱風のアリーナ シールド戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250221051534-2.webp,CRD_F78C2A2D2F374617AD49,0.7437,"[{""cardId"": ""CRD_F78C2A2D2F374617AD49"", ""name"": ""페퍼의 마피티프 ex"", ""rarity"": ""RR"", ""ref"": ""sv9a_ja-52"", ""score"": 0.7437}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_8C028EC35A4A49469342,난천의 한카리아스 ex,m2a_ja-90,RR,531303,pkmn-tcg-SV-P-255,シロナのガブリアスex P [SV-P 255](プロモーションカード「熱風のアリーナ シールド戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250221051534-1.webp,CRD_8C028EC35A4A49469342,0.7574,"[{""cardId"": ""CRD_8C028EC35A4A49469342"", ""name"": ""난천의 한카리아스 ex"", ""rarity"": ""RR"", ""ref"": ""m2a_ja-90"", ""score"": 0.7574}, {""cardId"": ""CRD_125EACE4FC044F7B9D44"", ""name"": ""난천의 한카리아스 ex"", ""rarity"": ""RR"", ""ref"": ""sv9a_ja-44"", ""score"": 0.7291}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,553313,pkmn-tcg-SV-P-270,ロケット団のサカキ P [SV-P 270](プロモーションカード「ポケモンカードゲーム×BOSS 割るだけクラフトボスカフェ2本パック付属」),https://cdn.snkrdunk.com/upload_bg_removed/20250327014149-0.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,565129,pkmn-tcg-SV-P-262,コダック P [SV-P 262](プロモカードパック「第10弾」),https://cdn.snkrdunk.com/upload_bg_removed/20250411072345-2.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,565132,pkmn-tcg-SV-P-265,ロケット団のガルーラex P [SV-P 265](プロモカードパック「第10弾」),https://cdn.snkrdunk.com/upload_bg_removed/20250411072345-0.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,565131,pkmn-tcg-SV-P-264,ハバタクカミ P [SV-P 264](プロモカードパック「第10弾」),https://cdn.snkrdunk.com/upload_bg_removed/20250411072346-6.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,565133,pkmn-tcg-SV-P-266,夜のタンカ P [SV-P 266](プロモカードパック「第10弾」),https://cdn.snkrdunk.com/upload_bg_removed/20250411072345-4.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,565130,pkmn-tcg-SV-P-263,ゴルダック P [SV-P 263](プロモカードパック「第10弾」),https://cdn.snkrdunk.com/upload_bg_removed/20250411072345-3.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,565134,pkmn-tcg-SV-P-267,ロケット団のさいみん装置 P [SV-P 267](プロモカードパック「第10弾」),https://cdn.snkrdunk.com/upload_bg_removed/20250411072345-1.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,565135,pkmn-tcg-SV-P-268,スグリ P [SV-P 268](プロモカードパック「第10弾」),https://cdn.snkrdunk.com/upload_bg_removed/20250411072345-5.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,565136,pkmn-tcg-SV-P-269,アイリスの闘志 P [SV-P 269](プロモーションカード「新弾バトル 第10弾 / ジャンケン賞」),https://cdn.snkrdunk.com/upload_bg_removed/20250411072346-7.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,573267,pkmn-tcg-SV-P-259,ロケット団のニャース P [SV-P 259](プロモーションカード「コロコロイチバン2025年7・8月号 付録」),https://cdn.snkrdunk.com/upload_bg_removed/20250521040304-0.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_7EBB72125E6E436B8589,피카츄,NO_JP,SM-P,578175,pkmn-tcg-XY-P-PKMNP-259,ピカチュウ P [XY-P 259](プロモーションカード「ポケモンパン」),https://cdn.snkrdunk.com/upload_bg_removed/20250425093945-0.webp,CRD_7EBB72125E6E436B8589,0.637,"[{""cardId"": ""CRD_7EBB72125E6E436B8589"", ""name"": ""피카츄"", ""rarity"": ""SM-P"", ""ref"": ""sm11-55"", ""score"": 0.637}, {""cardId"": ""CRD_2951B02D3BE7488DA649"", ""name"": ""피카츄"", ""rarity"": ""SM-P"", ""ref"": ""sm0_ja-4"", ""score"": 0.613}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_1BD0376A3CA8485BB302,릴리에,sm4p_ja-119,SR,580652,pkmn-tcg-326,リーリエ（がんばリーリエ） 【中国語版】[CSML 005/005](プロモーションカード),https://cdn.snkrdunk.com/upload_bg_removed/20250428094751-0.webp,CRD_1BD0376A3CA8485BB302,0.9029,"[{""cardId"": ""CRD_1BD0376A3CA8485BB302"", ""name"": ""릴리에"", ""rarity"": ""SR"", ""ref"": ""sm4p_ja-119"", ""score"": 0.9029}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,581462,pkmn-tcg-SV-P-121,ウパー P [SV-P 121](プロモカードパック「第5弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-SV-P-5-121-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_D74B2BB02D9740569EEB,노고고치 ex,sv9_ja-79,RR,581466,pkmn-tcg-SV-P-125,ネストボール P [SV-P 125](プロモカードパック「第5弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-SV-P-5-125-of.webp,CRD_D74B2BB02D9740569EEB,0.6715,"[{""cardId"": ""CRD_D74B2BB02D9740569EEB"", ""name"": ""노고고치 ex"", ""rarity"": ""RR"", ""ref"": ""sv9_ja-79"", ""score"": 0.6715}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,581467,pkmn-tcg-SV-P-126,ポケモンいれかえ P [SV-P 126](プロモカードパック「第5弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-SV-P-5-126-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,581463,pkmn-tcg-SV-P-122,ヌオー P [SV-P 122](プロモカードパック「第5弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-SV-P-5-122-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,581468,pkmn-tcg-SV-P-127,タイム P [SV-P 127](プロモカードパック「第5弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-SV-P-5-127-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,581465,pkmn-tcg-SV-P-124,カラミンゴex P [SV-P 124](プロモカードパック「第5弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-SV-P-5-124-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,581464,pkmn-tcg-SV-P-123,クレッフィ P [SV-P 123](プロモカードパック「第5弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-SV-P-5-123-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,585227,pkmn-tcg-SV-P-277,ポケモンキャッチャー P [SV-P 277](プロモカードパック「ビクティニBWR争奪戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250504091134-3.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,585228,pkmn-tcg-SV-P-278,ボスの指令 (ゲーチス) P [SV-P 278](プロモカードパック「ビクティニBWR争奪戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250504091134-2.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,585226,pkmn-tcg-SV-P-276,ポケモンいれかえ P [SV-P 276](プロモカードパック「ビクティニBWR争奪戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250504091134-4.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,585223,pkmn-tcg-SV-P-273,きずぐすり P [SV-P 273](プロモカードパック「ビクティニBWR争奪戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250504091135-7.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,585225,pkmn-tcg-SV-P-275,ハイパーボール P [SV-P 275](プロモカードパック「ビクティニBWR争奪戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250504091135-5.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,585222,pkmn-tcg-SV-P-272,エネルギー転送 P [SV-P 272](プロモカードパック「ビクティニBWR争奪戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250504091135-8.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_0099D36F822141DF8467,체렌,svp_ja-279,PR,585229,pkmn-tcg-SV-P-279,チェレン P [SV-P 279](プロモカードパック「ビクティニBWR争奪戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250504091134-1.webp,CRD_0099D36F822141DF8467,0.8467,"[{""cardId"": ""CRD_0099D36F822141DF8467"", ""name"": ""체렌"", ""rarity"": ""PR"", ""ref"": ""svp_ja-279"", ""score"": 0.8467}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_B3CB2A5036FD42688BA6,비크티니,svp_ja-288,PR,585230,pkmn-tcg-SV-P-288,ビクティニ P [SV-P 288](プロモーションカード「ビクティニBWR争奪戦 上位賞 / おうちでブラックボルト・ホワイトフレア デッキ構築戦キャンペーン),https://cdn.snkrdunk.com/upload_bg_removed/20250504091134-0.webp,CRD_B3CB2A5036FD42688BA6,0.9014,"[{""cardId"": ""CRD_B3CB2A5036FD42688BA6"", ""name"": ""비크티니"", ""rarity"": ""PR"", ""ref"": ""svp_ja-288"", ""score"": 0.9014}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,585224,pkmn-tcg-SV-P-274,クラッシュハンマー P [SV-P 274](プロモカードパック「ビクティニBWR争奪戦」),https://cdn.snkrdunk.com/upload_bg_removed/20250504091135-6.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_E4EBDAAC420B49DFB73D,비크티니,svp_ja-271,PR,586847,pkmn-tcg-SV-P-271,ビクティニ P [SV-P 271](カードファイルセット「ブラックボルト・ホワイトフレア」),https://cdn.snkrdunk.com/upload_bg_removed/20250606052347-0.webp,CRD_E4EBDAAC420B49DFB73D,0.847,"[{""cardId"": ""CRD_E4EBDAAC420B49DFB73D"", ""name"": ""비크티니"", ""rarity"": ""PR"", ""ref"": ""svp_ja-271"", ""score"": 0.847}, {""cardId"": ""CRD_968F5C29113147B3835C"", ""name"": ""비크티니"", ""rarity"": ""AR"", ""ref"": ""sv11b_ja-97"", ""score"": 0.847}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_34771CA932624EF8993A,독침붕 V,swsh10p_ja-69,SR,592176,pkmn-tcg-en-SV-P-003,ミュウex P [SV-P 003]【中国語版】(プロモーションカード 「大会配布1510枚限定」),https://cdn.snkrdunk.com/upload_bg_removed/20250515040310-0.webp,CRD_34771CA932624EF8993A,0.6805,"[{""cardId"": ""CRD_34771CA932624EF8993A"", ""name"": ""독침붕 V"", ""rarity"": ""SR"", ""ref"": ""swsh10p_ja-69"", ""score"": 0.6805}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,606347,pkmn-tcg-KR-SV-P-173,メタモン P [SV-P 173]【韓国語版】(ポケモンタウン2025 with ロッテ),https://cdn.snkrdunk.com/upload_bg_removed/20250531092924-0.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,609421,pkmn-tcg-S-P-156,カビゴン P [S-P 156](プロモーションカード「コロコロイチバン！ 2020年1月発売号 付録」),https://cdn.snkrdunk.com/upload_bg_removed/20250605044108-0.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,618445,pkmn-tcg-SV-P-260,トウホクのピカチュウ P [SV-P 260](スペシャルBOX「ポケモンセンタートウホク」),https://cdn.snkrdunk.com/upload_bg_removed/20250613060628-2.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,618447,pkmn-tcg-SV-P-289,フクオカのピカチュウ P [SV-P 289](スペシャルBOX「ポケモンセンターフクオカ」),https://cdn.snkrdunk.com/upload_bg_removed/20250613060628-1.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,618446,pkmn-tcg-SV-P-261,ヒロシマのピカチュウ P [SV-P 261](スペシャルBOX「ポケモンセンターヒロシマ」),https://cdn.snkrdunk.com/upload_bg_removed/20250613060629-3.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,618448,pkmn-tcg-SV-P-290,ツツジ P [SV-P 290](プロモーションカード「エクストラバトルの日 参加賞」),https://cdn.snkrdunk.com/upload_bg_removed/20250613060628-0.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_F42BA8F04DBE4AD9A8D0,망나뇽 V,swsh10b_ja-49,RR,653126,pkmn-tcg-S-P-292,カイリューV P [S-P 292](プロモーションカード「S-P」),https://cdn.snkrdunk.com/upload_bg_removed/20250717101239-0.webp,CRD_F42BA8F04DBE4AD9A8D0,0.6541,"[{""cardId"": ""CRD_F42BA8F04DBE4AD9A8D0"", ""name"": ""망나뇽 V"", ""rarity"": ""RR"", ""ref"": ""swsh10b_ja-49"", ""score"": 0.6541}, {""cardId"": ""CRD_6CBCB133079240129A9D"", ""name"": ""망나뇽 V"", ""rarity"": ""SR"", ""ref"": ""swsh10b_ja-78"", ""score"": 0.6386}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,659342,pkmn-tcg-M-P-004,マクノシタ P [M-P 004](ポケモンカードゲームMEGA「プロモカードパック 第1弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-004-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,659339,pkmn-tcg-M-P-001,チコリータ P [M-P 001](ポケモンカードゲームMEGA「プロモカードパック 第1弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-001-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,659341,pkmn-tcg-M-P-003,マシマシラ P [M-P 003](ポケモンカードゲームMEGA「プロモカードパック 第1弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-003-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,659343,pkmn-tcg-M-P-005,あなあけスコップ P [M-P 005](ポケモンカードゲームMEGA「プロモカードパック 第1弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-005-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_D9FA88BC123C41F9B448,라프라스 ex,mp_ja-2,RR,659340,pkmn-tcg-M-P-002,ラプラスex P [M-P 002](ポケモンカードゲームMEGA「プロモカードパック 第1弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-002-of.webp,CRD_D9FA88BC123C41F9B448,0.9164,"[{""cardId"": ""CRD_D9FA88BC123C41F9B448"", ""name"": ""라프라스 ex"", ""rarity"": ""RR"", ""ref"": ""mp_ja-2"", ""score"": 0.9164}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,659344,pkmn-tcg-M-P-006,カウンターゲイン P [M-P 006](ポケモンカードゲームMEGA「プロモカードパック 第1弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-006-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,659345,pkmn-tcg-M-P-007,リーリエの決心 P [M-P 007](ポケモンカードゲームMEGA「プロモカードパック 第1弾」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-007-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_6D78C3030D7942CB9EF0,레쿠쟈 EX,xy6_ja-61,RR,666686,pkmn-tcg-SA-P-003,レックウザ P [S-P 003](プロモーションカード「スターターセットV 購入特典」),https://cdn.snkrdunk.com/upload_bg_removed/20250804014845-0.webp,CRD_6D78C3030D7942CB9EF0,0.7053,"[{""cardId"": ""CRD_6D78C3030D7942CB9EF0"", ""name"": ""레쿠쟈 EX"", ""rarity"": ""RR"", ""ref"": ""xy6_ja-61"", ""score"": 0.7053}, {""cardId"": ""CRD_69C818D4E150495ABB8B"", ""name"": ""레쿠쟈 EX"", ""rarity"": ""SR"", ""ref"": ""xy6_ja-85"", ""score"": 0.6971}, {""cardId"": ""CRD_0BDC07CD5DF04DCC8A26"", ""name"": ""M레쿠쟈 EX"", ""rarity"": ""RR"", ""ref"": ""xy6_ja-62"", ""score"": 0.6752}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,666714,pkmn-tcg-S10b-P-289,ヒトカゲ P [S-P 289](プロモーションカード「ポケモン GO ギフトキャンペーン」),https://cdn.snkrdunk.com/upload_bg_removed/20250804025027-2.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_3ED9185116C84CE4B8E5,찬란한 이브이,swsh10b_ja-55,K,666713,pkmn-tcg-S-P3-075,イーブイ P [S-P 075](プロモカードパック「第3弾」),https://cdn.snkrdunk.com/upload_bg_removed/20250804025026-0.webp,CRD_3ED9185116C84CE4B8E5,0.6655,"[{""cardId"": ""CRD_3ED9185116C84CE4B8E5"", ""name"": ""찬란한 이브이"", ""rarity"": ""K"", ""ref"": ""swsh10b_ja-55"", ""score"": 0.6655}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,666715,pkmn-tcg-S10b-P-287,フシギダネ P [S-P 287](プロモーションカード「ポケモン GO ギフトキャンペーン」),https://cdn.snkrdunk.com/upload_bg_removed/20250804025027-1.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,666716,pkmn-tcg-S10b-P-290,ゼニガメ P [S-P 290](プロモーションカード「ポケモン GO ギフトキャンペーン」),https://cdn.snkrdunk.com/upload_bg_removed/20250804025027-3.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,671487,pkmn-tcg-M-P-021,ラルトス P [M-P 021](プロモカードパック「マクドナルド ハッピーセット2025」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-021-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,671484,pkmn-tcg-M-P-018,ホゲータ P [M-P 018](プロモカードパック「マクドナルド ハッピーセット2025」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-018-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,671483,pkmn-tcg-M-P-017,ニャオハ P [M-P 017](プロモカードパック「マクドナルド ハッピーセット2025」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-017-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_UNMAPPED,SNK_CATALOG,,,,,671485,pkmn-tcg-M-P-019,クワッス P [M-P 019](プロモカードパック「マクドナルド ハッピーセット2025」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-019-of.webp,,,[],프로모 의심·저득점(0),MANUAL_CHECK
SNK_PROMO_MISMATCH,SNK_CATALOG,CRD_B44585853A93C37F791B552F69C70AA6,맥도날드 피카츄,mp_ja-20,PR,671486,pkmn-tcg-M-P-020,ピカチュウ P [M-P 020](プロモカードパック「マクドナルド ハッピーセット2025」),https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-M-P-020-of.webp,CRD_B44585853A93C37F791B552F69C70AA6,0.8777,"[{""cardId"": ""CRD_B44585853A93C37F791B552F69C70AA6"", ""name"": ""맥도날드 피카츄"", ""rarity"": ""PR"", ""ref"": ""mp_ja-20"", ""score"": 0.8777}]",등록카드 매칭됐으나 번호 불일치(오매핑 의심),REVIEW_MISMATCH
