card_id,name,rarity,num,jp_ref,en_ref,selected_source,ko_current,selected_raw_krw,coef_current,en_raw,jp_raw,snk_raw,snk_n,jp_p10,jp_p9,snk_p10,snk_p9,scry_ladder,snk_ladder,pricing_mode,jp_coef,jp_coef_scope,ko_via_jp,ko_via_snk,mult_jp,mult_snk,selection_bug_raw,underpriced_by_jp,underpriced_by_snk,coef_missing,actionable,category
CRD_6C3E5BD53EFB49EC967E,타타륜 V,RR,004/060,swsh1w_ja-4,swsh1-9,EN,214,1137,0.188200,1132,2935,0,0,0,0,0,0,RAW,,COEF,0.228936,RARITY,672,,3.1,,True,True,False,False,True,UNDERPRICED
CRD_71B943080D4E4023A1B4,피카츄 ex,UR,136/106,sv8_ja-136,sv8-247,JP,45300,103805,0.436400,148086,103805,285000,25,441846,129602,553527,266000,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.491811,RARITY,51052,140166,1.1,3.1,False,True,True,False,True,UNDERPRICED
CRD_8978E52260A148548BE7,야적 세 자매,HR,094/071,swsh10a_ja-96,swsh11-209,EN,2622,7329,0.357800,7295,17193,18810,1,45403,10863,76000,0,PSA10 > RAW > PSA9,PSA10 > RAW,COEF,0.432255,RARITY,7432,8131,2.8,3.1,True,True,True,False,True,UNDERPRICED
CRD_A9DF06F1FA7544AD83E2,나인테일 ex,RR,038/165,sv2a_ja-38,sv3pt5-38,EN,694,3688,0.188200,3670,845,9500,1,134657,15334,0,0,PSA10 > PSA9 > RAW,RAW,COEF,0.228936,RARITY,193,2175,0.3,3.1,False,False,True,False,True,UNDERPRICED
CRD_CF300350E3954689842D,자시안,AR,087/080,m2_ja-87,me2-100,JP,1633,3472,0.470300,5995,3472,9548,2,61213,23063,65075,23750,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.535789,RARITY,1860,5116,1.1,3.1,False,True,True,False,True,UNDERPRICED
CRD_D3439179FAEB461CA903,코르니의 기합,SR,081/070,swsh5r_ja-79,swsh5-160,EN,6597,7375,0.894500,7341,19206,53200,3,93403,23815,128240,58900,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,7464,20675,1.1,3.1,True,True,True,False,True,UNDERPRICED
CRD_DF94CDB2489A49698586,대포무노,CHR,191/184,swsh8b_ja-191,swsh9tg-TG03,JP,3467,3718,0.932500,5246,3718,9500,1,63610,22556,78527,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,1.12,RARITY,4164,10640,1.2,3.1,False,True,True,False,True,UNDERPRICED
CRD_E2D10B6BD1CB4538A46D,니드킹 BREAK,RR,046/100,cp6_ja-44,xy12-46,EN,1032,5485,0.188200,5460,14059,0,0,192798,0,475000,0,PSA10 > RAW,PSA10,COEF,0.228936,RARITY,3219,,3.1,,True,True,False,False,True,UNDERPRICED
CRD_FE0B395843164577B4EF,쥬피썬더 VMAX,RR,003/004,NO_JP,swsh7-51,EN,3505,18622,0.188200,18622,0,47500,2,0,0,126920,0,,PSA10 > RAW,COEF,0.228936,RARITY,,10874,,3.1,False,False,True,False,True,UNDERPRICED
CRD_0247DE71AB2140BEBBF8,멍파치,AR,086/080,m2_ja-86,me2-99,JP,1698,3611,0.470300,5246,3611,9500,2,62734,14981,64125,23750,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.535789,RARITY,1935,5090,1.1,3.0,False,True,True,False,True,UNDERPRICED
CRD_2C4C0A40740543B09035,돌핀맨,AR,339/190,sv4a_ja-339,sv4pt5-225,JP,1669,3549,0.470300,3028,3549,9500,1,60691,15795,67450,24510,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.535789,RARITY,1902,5090,1.1,3.0,False,True,True,False,True,UNDERPRICED
CRD_382ECC8BA6034DAF9178,뮤츠 VSTAR,UR,091/071,swsh10b_ja-91,pgo-86,JP,15616,35785,0.436400,60860,35785,95000,31,172777,33787,318012,94990,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.491811,RARITY,17599,46722,1.1,3.0,False,True,True,False,True,UNDERPRICED
CRD_3B4881B425A945B385D7,화염레오 BREAK,RR,010/054,xy11f_ja-10,xy11-24,EN,1047,5562,0.188200,5536,13813,0,0,0,0,0,0,RAW,,COEF,0.228936,RARITY,3162,,3.0,,True,True,False,False,True,UNDERPRICED
CRD_5D478653E46E4634B4E2,우리,SR,273/184,swsh8b_ja-276,swsh9tg-TG26,EN,9305,10402,0.894500,10354,40102,71250,6,146473,39196,185250,66500,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,15585,27690,1.7,3.0,True,True,True,False,True,UNDERPRICED
CRD_8965D3327A5540929972,M나무킹 EX,RR,007/171,xy7_ja-8,xy7-8,EN,5896,31329,0.188200,31329,76824,0,0,124424,58386,0,0,PSA10 > RAW > PSA9,,COEF,0.228936,RARITY,17588,,3.0,,True,True,False,False,True,UNDERPRICED
CRD_983678B45AB8425590AC,루기아 VSTAR,UR,123/098,swsh12_ja-123,swsh12-211,JP,14812,33941,0.436400,41239,33941,90250,30,214416,71323,218500,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,16693,44386,1.1,3.0,False,True,True,False,True,UNDERPRICED
CRD_A10639DEF1044108891B,팬텀 EX,RR,048/131,xy4_ja-33,xy4-34,JP,27850,69142,0.402800,139205,69142,370500,1,1012110,75288,747650,273600,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.228936,RARITY,15829,84821,0.6,3.0,False,False,True,False,True,UNDERPRICED
CRD_B99867335AE14F658107,코라이돈,PR,,svp_ja-49,svp-14,EN,3503,10909,0.321100,10859,123500,83116,2,149884,0,194750,0,PSA10 > RAW,PSA10 > RAW,COEF,0.085544,RARITY,10565,7110,3.0,2.0,True,True,True,False,True,UNDERPRICED
CRD_E393141F815D413DA629,루주라,CHR,071/068,swsh11a_ja-71,swsh12tg-TG04,JP,3783,4056,0.932500,5643,4056,9975,4,57065,38351,65075,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,1.12,RARITY,4543,11172,1.2,3.0,False,True,True,False,True,UNDERPRICED
CRD_E9EFB5201D7543CF9A76,피카츄 VMAX,PR,S-P 142,swshp_ja-265,swshp-SWSH286,JP,1789,20927,0.085500,13046,20927,61750,45,238293,53131,199016,61275,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.085544,RARITY,1790,5282,1.0,3.0,False,True,True,False,True,UNDERPRICED
CRD_F7FE6279B4A147BC9CD1,릴리에의 삐삐 ex,RR,765/742,NO_JP,me2pt5-280,EN,60678,322415,0.188200,322415,0,806303,60,0,0,1793324,935750,,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,,184592,,3.0,False,False,True,False,True,UNDERPRICED
CRD_0121009428B847BEBE66,망나뇽 EX,RR,072/100,cp6_ja-70,xy12-72,EN,2842,15104,0.188200,15034,35923,0,0,199850,61444,265050,0,PSA10 > PSA9 > RAW,PSA10,COEF,0.228936,RARITY,8224,,2.9,,True,True,False,False,True,UNDERPRICED
CRD_28A90C6383DF4C73AFEA,아스나,HR,088/070,swsh6h_ja-88,swsh6-215,EN,3277,9157,0.357800,9115,22279,0,0,36860,0,0,0,PSA10 > RAW,,COEF,0.432255,RARITY,9630,,2.9,,True,True,False,False,True,UNDERPRICED
CRD_33FE80EB03934DEC8C07,파이리,AR,051/049,NO_JP,svp-44,EN,37463,108936,0.343900,108432,0,201400,30,0,0,586388,197125,,PSA10 > RAW > PSA9,COEF,0.535789,RARITY,,107908,,2.9,False,False,True,False,True,UNDERPRICED
CRD_3618F7507BD34B52AA5E,피카츄 ex,RR,227/742,NO_JP,svp-106,EN,3184,16917,0.188200,16838,0,39900,30,0,0,169812,0,,PSA10 > RAW,COEF,0.228936,RARITY,,9135,,2.9,False,False,True,False,True,UNDERPRICED
CRD_3C4CBC99613B4B548008,소니아,SR,077/070,swsh1a_ja-77,swsh2-192,EN,28876,32281,0.894500,32281,218500,0,0,297232,86857,284990,185250,PSA10 > RAW > PSA9,PSA10 > PSA9,COEF,0.388629,RARITY,84915,,2.9,,True,True,False,False,True,UNDERPRICED
CRD_6BBDDAB4D43548A49C5C,M거북왕 EX,RR,022/100,cp6_ja-22,xy12-22,EN,6015,31959,0.188200,31811,76916,0,0,263814,63918,294500,0,PSA10 > RAW > PSA9,PSA10,COEF,0.228936,RARITY,17609,,2.9,,True,True,False,False,True,UNDERPRICED
CRD_6C48D7D464D0402B9F7D,뮤 ex,UR,208/165,sv2a_ja-208,sv3pt5-205,JP,28725,65823,0.436400,52965,65823,168625,49,390542,70770,430027,112100,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.491811,RARITY,32372,82932,1.1,2.9,False,True,True,False,True,UNDERPRICED
CRD_A5B83823B6344946A314,피카츄 ex,SAR,132/106,sv8_ja-132,sv8-238,JP,109622,328899,0.333300,588456,328899,855000,28,968920,452509,1215326,598500,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.376892,RARITY,123959,322243,1.1,2.9,False,True,True,False,True,UNDERPRICED
CRD_B87B09A888294C1C873C,네크로즈마 GX,RR,026/051,sm3n_ja-26,sm3-63,EN,590,3134,0.188200,3120,7590,0,0,75272,0,0,0,PSA10 > RAW,,COEF,0.228936,RARITY,1738,,2.9,,True,True,False,False,True,UNDERPRICED
CRD_D05CD67F8E8E4364A643,가라르 썬더,AR,188/172,swsh12a_ja-188,swshp-SWSH283,JP,1770,3764,0.470300,5995,3764,9500,1,53562,24722,72675,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.535789,RARITY,2017,5090,1.1,2.9,False,True,True,False,True,UNDERPRICED
CRD_DD544B72133A4A17A1BB,멜론,SR,262/184,swsh8b_ja-274,swsh10tg-TG26,JP,1891,6837,0.276500,10033,6837,14250,1,68128,28809,75050,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2657,5538,1.4,2.9,False,True,True,False,True,UNDERPRICED
CRD_EA3CF1FA1069431480A0,규리의 눈빛,SR,127/106,sv8_ja-129,sv8-233,JP,1258,3196,0.393600,2829,3196,9500,1,59047,16225,80740,28500,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,1242,3692,1.0,2.9,False,False,True,False,True,UNDERPRICED
CRD_F50C5E99DDEA4109903A,볼트로스 EX,RR,022/078,xy6_ja-22,xy6-26,EN,599,3181,0.188200,3166,7667,0,0,25828,46018,0,0,PSA9 > PSA10 > RAW,,COEF,0.228936,RARITY,1755,,2.9,,True,True,False,False,True,UNDERPRICED
CRD_08208815CA6B42DFB7C7,단풍,SR,097/078,sv1v_ja-97,sv1-237,JP,1324,3365,0.393600,5368,3365,9500,1,62412,32343,98705,28500,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,1308,3692,1.0,2.8,False,False,True,False,True,UNDERPRICED
CRD_0FF5AA22F1EE4EE0BE22,루가루암 GX,RR,056/114,sm4p_ja-56,smp-SM14,EN,379,2013,0.188200,2013,4594,0,0,0,0,0,0,RAW,,COEF,0.228936,RARITY,1052,,2.8,,True,True,False,False,True,UNDERPRICED
CRD_3E39B2A60D644D419C7A,자마젠타,AR,107/098,sv10_ja-107,sv10-201,JP,1850,3933,0.470300,6913,3933,9500,1,61782,29178,65550,28490,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.535789,RARITY,2107,5090,1.1,2.8,False,True,True,False,True,UNDERPRICED
CRD_3E730E3C8E944D9C8CAD,리자몽 ex,RR,009/049,NO_JP,svp-161,EN,2186,11616,0.188200,11562,0,27075,6,0,0,142500,24272,,PSA10 > RAW > PSA9,COEF,0.228936,RARITY,,6198,,2.8,False,False,True,False,True,UNDERPRICED
CRD_3F605DD9C57145F4A405,레시라무 ex,SR,160/086,sv11w_ja-160,rsv10pt5-158,JP,1451,3688,0.393600,5078,3688,10450,5,74903,28394,83600,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,1433,4061,1.0,2.8,False,False,True,False,True,UNDERPRICED
CRD_6CCC633E4EDE4AC7B8F3,보스의 지령,HR,112/096,swsh2_ja-112,swsh2-200,EN,25036,69971,0.357800,69971,161500,0,0,0,0,142500,0,RAW,PSA10,COEF,0.432255,RARITY,69809,,2.8,,True,True,False,False,True,UNDERPRICED
CRD_83D97C53AA124CCABCA0,아이리스의 투지,SR,122/100,sv9_ja-121,sv9-180,JP,1324,3365,0.393600,1973,3365,9500,9,55989,21157,76000,28490,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,1308,3692,1.0,2.8,False,False,True,False,True,UNDERPRICED
CRD_97D7C457DF3B41A8A619,마자용 BREAK,RR,055/131,cp4_ja-55,xyp-XY155,EN,4991,26520,0.188200,26520,61444,0,0,262446,32266,0,0,PSA10 > RAW > PSA9,,COEF,0.228936,RARITY,14067,,2.8,,True,True,False,False,True,UNDERPRICED
CRD_BB2792DF08BD4BE4A1F2,M헬가 EX,RR,010/059,xy8r_ja-10,xy8-22,EN,6229,33096,0.188200,32943,76809,0,0,64409,0,0,0,RAW > PSA10,,COEF,0.228936,RARITY,17584,,2.8,,True,True,False,False,True,UNDERPRICED
CRD_CDF7188601734FA48B24,피카츄,PR,S-P 5,swshp_ja-24,swshp-SWSH039,JP,2890,33803,0.085500,16196,33803,95000,14,353897,88701,389500,114000,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.085544,RARITY,2892,8127,1.0,2.8,False,True,True,False,True,UNDERPRICED
CRD_D36A8D255E484367A01A,메타그로스 GX,RR,035/050,sm2l_ja-35,sm2-85,EN,766,4072,0.188200,4053,9250,0,0,147533,92173,0,0,PSA10 > PSA9 > RAW,,COEF,0.228936,RARITY,2118,,2.8,,True,True,False,False,True,UNDERPRICED
CRD_E4D0E0A32E434B4396AD,박사의 연구(매그놀리아박사),HR,071/060,swsh1w_ja-71,swsh1-209,EN,2166,6054,0.357800,6026,13890,0,0,38412,0,0,0,PSA10 > RAW,,COEF,0.432255,RARITY,6004,,2.8,,True,True,False,False,True,UNDERPRICED
CRD_03969BCA263B42ACB41A,프테라 VSTAR,HR,118/100,swsh11_ja-118,swsh11-199,JP,5274,12200,0.432300,23047,12200,33250,1,72353,34202,156750,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.432255,RARITY,5274,14372,1.0,2.7,False,False,True,False,True,UNDERPRICED
CRD_093F671F8D0F4F349B81,블래키 V,RR,047/069,swsh6a_ja-47,swsh7-94,EN,1614,8574,0.188200,8534,3595,19000,8,119108,37398,118503,40375,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,823,4350,0.5,2.7,False,False,True,False,True,UNDERPRICED
CRD_1A2040BEE94E4AB1AFAE,쥬레곤,AR,084/080,m2_ja-84,me2-97,JP,1872,3979,0.470300,7769,3979,9500,3,63518,22940,64600,27550,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.535789,RARITY,2132,5090,1.1,2.7,False,True,True,False,True,UNDERPRICED
CRD_1BE9EEDEDD6944B99663,파비코리 EX,RR,063/078,xy10_ja-63,xy10-83,EN,836,4440,0.188200,4420,10002,0,0,99948,0,0,0,PSA10 > RAW,,COEF,0.228936,RARITY,2290,,2.7,,True,True,False,False,True,UNDERPRICED
CRD_23BFAC1CC99540DEB9B9,샤미드 ex,RR,161/742,sv8a_ja-31,sv8pt5-23,EN,801,4256,0.188200,4236,1767,9500,1,59907,28179,65550,28310,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,405,2175,0.5,2.7,False,False,True,False,True,UNDERPRICED
CRD_561FF374668A4C52B7A9,루나아라 GX,RR,028/060,sm1m_ja-28,sm1-66,EN,1105,5869,0.188200,5869,13060,0,0,107216,18438,0,0,PSA10 > PSA9 > RAW,,COEF,0.228936,RARITY,2990,,2.7,,True,True,False,False,True,UNDERPRICED
CRD_6107CE7DBE884EAE9B22,보스의 지령(게치스),SR,092/073,sv1a_ja-95,sv2-248,JP,4046,10279,0.393600,17639,10279,28500,4,47247,15380,0,0,PSA10 > PSA9 > RAW,RAW,COEF,0.388629,RARITY,3995,11076,1.0,2.7,False,False,True,False,True,UNDERPRICED
CRD_7518CBB1CFE544CF9DA8,난천의 패기,HR,121/100,swsh9_ja-122,swsh9-178,EN,3502,9787,0.357800,9742,21480,19000,1,52363,19083,99750,33250,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,0.432255,RARITY,9285,8213,2.7,2.3,True,True,True,False,True,UNDERPRICED
CRD_89C3A6311F30458ABBDA,풍란,SR,199/190,swsh4a_ja-195,swsh45-72,JP,8981,32481,0.276500,18173,32481,62700,7,109182,51549,127062,54625,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,12623,24367,1.4,2.7,False,True,True,False,True,UNDERPRICED
CRD_8E2C1FBCA2F54B3FBFEA,흑마 칼레오스 VMAX,UR,281/184,swsh8b_ja-281,swsh10tg-TG30,JP,4211,9649,0.436400,7708,9649,22800,2,36599,0,94050,0,PSA10 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,4745,11213,1.1,2.7,False,True,True,False,True,UNDERPRICED
CRD_A2D5C36D69B54AE9834C,블래키 GX,RR,037/060,sm1m_ja-37,sm1-80,JP,12099,30038,0.402800,47077,30038,142490,11,657537,55605,370500,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,6877,32621,0.6,2.7,False,False,True,False,True,UNDERPRICED
CRD_A3B4ED53661A41AD9BE6,티고라스,AR,089/080,m3_ja-89,mep-70,JP,1886,4010,0.470300,5399,4010,9500,1,130002,53777,73616,19000,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.535789,RARITY,2149,5090,1.1,2.7,False,True,True,False,True,UNDERPRICED
CRD_A4182C43172645D6AA8D,아세로라의 장난,SR,085/063,m1s_ja-84,me1-165,JP,2437,6192,0.393600,4221,6192,17100,38,84445,20865,125314,28500,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,2406,6646,1.0,2.7,False,False,True,False,True,UNDERPRICED
CRD_CE16E6C6333B4A89872C,다크펫,AR,749/742,NO_JP,me2pt5-234,EN,6964,20251,0.343900,19994,0,35150,16,0,0,188100,0,,PSA10 > RAW,COEF,0.535789,RARITY,,18833,,2.7,False,False,True,False,True,UNDERPRICED
CRD_D6012E58494D4846B6FB,기라티나 V,RR,110/172,swsh12a_ja-110,swshp-SWSH259,EN,815,4333,0.188200,4313,1198,9500,2,76117,15518,104500,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,274,2175,0.3,2.7,False,False,True,False,True,UNDERPRICED
CRD_EBD265D880914608AC93,리피아 V,RR,017/414,swsh6a_ja-2,swsh7-7,EN,963,5116,0.188200,5093,2028,11400,2,48783,23216,85500,38000,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,464,2610,0.5,2.7,False,False,True,False,True,UNDERPRICED
CRD_065512D143D348EDBE3E,님피아 ex,RR,299/742,sv8a_ja-69,sv8pt5-41,JP,842,2090,0.402800,3930,2090,9500,2,57341,36876,74100,21270,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,478,2175,0.6,2.6,False,False,True,False,True,UNDERPRICED
CRD_249FD650FBBB4F8C8E9F,AZ의 평온,SR,108/083,m4_ja-108,NO_EN,JP,1415,3595,0.393600,0,3595,9500,1,0,33818,0,0,PSA9 > RAW,RAW,COEF,0.388629,RARITY,1397,3692,1.0,2.6,False,False,True,False,True,UNDERPRICED
CRD_2E88C364F7394ACBB0AB,마리,SR,193/190,swsh4a_ja-198,swshp-SWSH121,JP,25894,93648,0.276500,48215,93648,171000,16,254103,77546,292514,123500,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,36394,66456,1.4,2.6,False,True,True,False,True,UNDERPRICED
CRD_32D88C6671424AA28280,카푸꼬꼬꼭 GX,RR,032/114,sm4p_ja-32,sm2-47,EN,567,3012,0.188200,2998,6530,0,0,30791,0,0,0,PSA10 > RAW,,COEF,0.228936,RARITY,1495,,2.6,,True,True,False,False,True,UNDERPRICED
CRD_4595906EF9644EC481E6,메타몽(프리즘스타),PR,108/173,sm12a_ja-108,sm8-154,JP,1364,15949,0.085500,29762,15949,42218,1,93295,38135,330600,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.085544,RARITY,1364,3611,1.0,2.6,False,False,True,False,True,UNDERPRICED
CRD_53504BEF2B164AFA9492,부우부,CHR,073/067,swsh9a_ja-73,swsh10tg-TG12,JP,6648,7129,0.932500,13030,7129,15200,1,69065,27595,90716,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,1.12,RARITY,7984,17024,1.2,2.6,False,True,True,False,True,UNDERPRICED
CRD_59D5ED41D1EE424B829A,찬석,SAR,243/172,swsh12a_ja-240,swsh12pt5gg-GG57,JP,3426,10279,0.333300,8197,10279,23750,1,46340,20650,74575,33250,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.376892,RARITY,3874,8951,1.1,2.6,False,True,True,False,True,UNDERPRICED
CRD_6DDE5C3825A04030BEC6,에브이GX,RR,024/060,sm1s_ja-24,sm1-61,JP,7062,17531,0.402800,14101,17531,80750,2,195025,31482,142500,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,4013,18487,0.6,2.6,False,False,True,False,True,UNDERPRICED
CRD_6EA72CB24D6C419B8BC1,두송,SR,109/100,swsh3_ja-109,swsh3-187,EN,3422,3826,0.894500,3808,22648,0,0,28870,12292,0,0,PSA10 > RAW > PSA9,,COEF,0.388629,RARITY,8802,,2.6,,True,True,False,False,True,UNDERPRICED
CRD_808E7CD437F24C0A8CE3,모야모의 찌리배리 ex,SAR,125/100,sv9_ja-125,sv9-183,JP,20438,61321,0.333300,68573,61321,140600,9,160793,48968,179788,115425,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.376892,RARITY,23111,52991,1.1,2.6,False,True,True,False,True,UNDERPRICED
CRD_822997E0527747B387C1,순무,HR,082/070,swsh2a_ja-82,swsh35-77,EN,1600,4471,0.357800,4450,9634,0,0,21511,43021,0,0,PSA9 > PSA10 > RAW,,COEF,0.432255,RARITY,4164,,2.6,,True,True,False,False,True,UNDERPRICED
CRD_B24FEAA15B354EE7A819,파라섹트,CHR,072/071,swsh10a_ja-72,swsh11tg-TG01,JP,4040,4333,0.932500,6010,4333,9500,1,53377,22340,65303,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,1.12,RARITY,4853,10640,1.2,2.6,False,True,True,False,True,UNDERPRICED
CRD_D89AE69557754704BE5B,로켓단의 람다,SR,119/098,sv10_ja-122,sv10-226,JP,4971,12630,0.393600,15288,12630,33250,4,78637,9956,0,0,PSA10 > RAW > PSA9,RAW,COEF,0.388629,RARITY,4908,12922,1.0,2.6,False,False,True,False,True,UNDERPRICED
CRD_0F7BC33D863F44F7AA78,오리진 펄기아 V,SR,070/067,swsh10p_ja-70,swshp-SWSH253,EN,2411,4087,0.590000,4068,15718,0,0,68496,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,6108,,2.5,,True,True,False,False,True,UNDERPRICED
CRD_24EB8C7EAF8344B58654,샤미드 VMAX,RR,002/004,NO_JP,swsh7-30,EN,3262,17331,0.188200,17331,0,35625,1,0,0,141502,0,,PSA10 > RAW,COEF,0.228936,RARITY,,8156,,2.5,False,False,True,False,True,UNDERPRICED
CRD_2FE394C852394D129604,나몰빼미,AR,082/080,m3_ja-82,me3-90,JP,2045,4348,0.470300,8558,4348,9500,4,67344,25982,75990,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.535789,RARITY,2330,5090,1.1,2.5,False,True,True,False,True,UNDERPRICED
CRD_31A84E046FF1424F95D8,나루림,AR,750/742,NO_JP,me2pt5-236,EN,5062,14719,0.343900,14651,0,23750,12,0,0,109250,0,,PSA10 > RAW,COEF,0.535789,RARITY,,12725,,2.5,False,False,True,False,True,UNDERPRICED
CRD_7115A416A282440CAC93,고동치는달 ex,UR,093/066,sv4k_ja-93,sv4-262,JP,5264,12061,0.436400,10216,12061,27075,2,82171,26458,103864,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,5932,13316,1.1,2.5,False,True,True,False,True,UNDERPRICED
CRD_B1BA8BA294224C83B570,피카츄,CHR,054/049,sm11b_ja-54,sm12-241,JP,170872,183241,0.932500,342189,183241,386555,20,760865,369861,741000,255312,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,1.12,RARITY,205230,432942,1.2,2.5,False,True,True,False,True,UNDERPRICED
CRD_D18C8870DB964490B498,히스이의 동료들,SR,250/172,swsh12a_ja-249,swsh12pt5-148,JP,2018,7298,0.276500,10675,7298,12816,9,66053,27395,102239,37430,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,2836,4981,1.4,2.5,False,True,True,False,True,UNDERPRICED
CRD_DC46034507A149F9A1E5,레쿠쟈 V,SR,076/067,swsh7r_ja-76,swsh7-194,JP,239974,609691,0.393600,770038,609691,1567500,15,3097805,759451,3321438,1329990,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,236944,609176,1.0,2.5,False,False,True,False,True,UNDERPRICED
CRD_DD6F191F02AB496F8456,암스타 BREAK,RR,017/078,xy10_ja-17,xy10-19,EN,885,4702,0.188200,4680,9500,0,0,67728,0,0,0,PSA10 > RAW,,COEF,0.228936,RARITY,2175,,2.5,,True,True,False,False,True,UNDERPRICED
CRD_EC2A05A657CA48619633,칠색조 GX,RR,013/114,sm4p_ja-13,sm3-21,JP,3076,7636,0.402800,8702,7636,33060,1,121413,34509,0,0,PSA10 > PSA9 > RAW,RAW,COEF,0.228936,RARITY,1748,7569,0.6,2.5,False,False,True,False,True,UNDERPRICED
CRD_F3D10A6AC6D949C88832,보송송,CHR,194/184,swsh8b_ja-194,swsh12tg-TG03,JP,8396,9004,0.932500,8779,9004,18990,5,56128,34156,68866,23750,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,1.12,RARITY,10084,21269,1.2,2.5,False,True,True,False,True,UNDERPRICED
CRD_1383604BEB0C4B209BFE,원규,HR,089/067,swsh9a_ja-89,swsh10-206,EN,3227,9019,0.357800,8977,18146,0,0,81049,9419,76000,0,PSA10 > RAW > PSA9,PSA10,COEF,0.432255,RARITY,7844,,2.4,,True,True,False,False,True,UNDERPRICED
CRD_1AD1B3ABA677423BBCAE,라이츄 V,SR,106/100,swsh9_ja-106,swsh9-158,JP,2885,7329,0.393600,9452,7329,17680,10,40886,39948,152000,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2848,6871,1.0,2.4,False,False,True,False,True,UNDERPRICED
CRD_1BA92AE483D3487E9AD9,레지락 ex,SR,115/098,sv10_ja-115,sv10-214,EN,997,1690,0.590000,1682,6192,0,0,45987,38258,61750,0,PSA10 > PSA9 > RAW,PSA10,COEF,0.388629,RARITY,2406,,2.4,,True,True,False,False,True,UNDERPRICED
CRD_1DF3BDE764954B38BA78,폭거북스 GX,RR,009/050,sm2k_ja-9,sm2-18,EN,575,3058,0.188200,3043,6146,0,0,102990,0,0,0,PSA10 > RAW,,COEF,0.228936,RARITY,1407,,2.4,,True,True,False,False,True,UNDERPRICED
