card_id,name,rarity,vector_count,in_prod_db,prod_lang,status
CRD_382ECC8BA6034DAF9178,뮤츠 VSTAR,UR,15,True,KO,OK
CRD_95F74899B927469997D4,아세로라,SR,15,True,KO,OK
CRD_D418EAC3260E430DB338,낚시꾼,SR,15,True,KO,OK
CRD_7EF64656A6724709BAEC,전룡 V,RR,15,True,KO,OK
CRD_3AC8F9831E6C417A920C,루카리오 EX,RR,15,True,KO,OK
CRD_604492DE52EA4B7F81F6,메가캥카 ex,SAR,15,True,KO,OK
CRD_0B17CA38B6334F20B964,샹델라 V,RR,15,True,KO,OK
CRD_182D09232DDB4F1BB505,사다이사 VMAX,RR,15,False,,ORPHAN
CRD_D00A4D4EA8DD49B1B244,네오라이트 V,SR,15,True,KO,OK
CRD_442FC7811D6A495784D9,리피아 V,RR,15,False,,ORPHAN
CRD_7F6CC76C333E432E9B6A,피카츄 V,RR,15,True,KO,OK
CRD_787A4B40D73A4555BE21,알로라나인테일 GX,SSR,15,True,KO,OK
CRD_AF3062D3422A407D9A65,블래키 V,SR,15,True,KO,OK
CRD_F2298D4559AB4FFC8AFF,가이오가,PR,15,True,KO,OK
CRD_96D90414AA724083A05A,테사,SAR,15,True,KO,OK
CRD_8FC14F96E9634AE0982F,쏘콘 ex,SSR,15,True,KO,OK
CRD_A4B8753A4E844EE09CBA,로켓단의 파이어 ex,RR,15,True,KO,OK
CRD_62DDF6FB498A4680BDE8,자마젠타 V,RR,15,False,,ORPHAN
CRD_81D35CD6A39B4ED5AED2,스크램블 스위치,ACE,15,False,,ORPHAN
CRD_BC37591EA9BD4AFE9BD5,두르보,AR,15,True,KO,OK
CRD_D2FF712DE7F2490F83AB,액스라이즈,AR,15,True,KO,OK
CRD_5530C05FD3FA4C2F8CF2,하이퍼 아로마,ACE,15,False,,ORPHAN
CRD_36D39DBAA5EC4EE09001,후딘 ex,SR,15,True,KO,OK
CRD_D314F766A59B4473933E,리피아 V,RR,15,True,KO,OK
CRD_0A0B0ACC9B234353940F,카운터 캐처,UR,15,False,,ORPHAN
CRD_4E40BBC7A11147499348,엠페르트 ex,SR,15,True,KO,OK
CRD_0B59FFD0541D47B4BE4A,알로라나인테일 GX,RR,15,True,KO,OK
CRD_3C1390FC1DF04130BF02,민화의 초대,SR,15,True,KO,OK
CRD_3EC2D5FC5CD94A18B44E,메타몽 VMAX,SSR,15,True,KO,OK
CRD_AF533FDCBFB840229CB0,칼라마네로,CHR,15,True,KO,OK
CRD_4CC1B8E1952F40E5AE74,스코빌런 ex,RR,15,True,KO,OK
CRD_CD657B6734F646DD9398,라이츄,AR,15,True,KO,OK
CRD_2FDCD42F1BBC4E4BAD11,석탄산 V,RR,15,True,KO,OK
CRD_5DB81F6CB60742D3952B,찌리배리 ex,RR,15,True,KO,OK
CRD_E22C2110EB8743EFA3E1,팔데아의 학생,SR,15,True,KO,OK
CRD_ACF61B33CDD24476B1C0,가라르 파이어 V,CSR,15,True,KO,OK
CRD_7BE4EC5B6757486A9FA0,빙큐보 ex,SAR,15,True,KO,OK
CRD_78C5517A0AB142AC8502,나인테일 EX,PR,15,True,KO,OK
CRD_B7BEDC89F4554878A43B,에브이 EX,RR,15,True,KO,OK
CRD_7FD569C86E8646908F84,쥬피썬더 V,SR,15,True,KO,OK
CRD_40E51E9FC86B483B9246,밀로틱 ex,RR,15,False,,ORPHAN
CRD_B078B8FB2EB6415A85B6,어니부기,AR,15,True,KO,OK
CRD_910B11C0B86040AE84AA,렌트라 BREAK,PR,15,True,KO,OK
CRD_D9B3211985F34D18B014,신비록 V,RR,15,True,KO,OK
CRD_CDEC77ACD877490BB161,라티아스 ex,SR,15,True,KO,OK
CRD_9C0777C5F0E2418B84CD,로켓단의 크로뱃 ex,UR,15,True,KO,OK
CRD_D25427DD50FB40E8BB4E,마그마번,H,15,False,,ORPHAN
CRD_F7465DD0B4F74D7A9777,난천의 패기,SR,15,True,KO,OK
CRD_6424F4FA8DB0409195E6,라프라스 ex,SR,15,True,KO,OK
CRD_218DB829F1974CEA95DF,로켓단의 나옹,AR,15,True,KO,OK
CRD_0A986E45BB20474CB2BF,메로엣타 ex,RR,15,True,KO,OK
CRD_CB183CE3466F4730A71D,모래털가죽 ex,SAR,15,True,KO,OK
CRD_8410E4E943C54075AE69,깜까미 V,RR,15,True,KO,OK
CRD_254CCBD76DFA46BDB30B,스이쿤 V,RR,15,True,KO,OK
CRD_85D8B3249D6140CCAE00,리자몽 VSTAR,SAR,15,True,KO,OK
CRD_1C6F8B47E1DE4A3B8C3C,드레디어,AR,15,True,KO,OK
CRD_B8770884705A42238D72,토게피&삐&푸푸린 GX,RR,15,True,KO,OK
CRD_A41ACD45084E4E8DB54D,가라르 프리져 V,RR,15,False,,ORPHAN
CRD_519C4783A21343ABB5E8,이수재의 전송,SR,15,True,KO,OK
CRD_13962B7254BB4EC68492,마기아나 EX,RR,15,True,KO,OK
CRD_74E51DCCF8D24ADBA306,갸라도스 ex,SR,15,True,KO,OK
CRD_6D7A01D810164EB8B111,흑마 버드렉스 V,RR,15,True,KO,OK
CRD_0212FE92DB3D42B3980A,눈여아,AR,15,True,KO,OK
CRD_D27858FC55F84A75A2A1,게노세크트 ex,RR,15,False,,ORPHAN
CRD_5B57F8A6A3104F4E93DA,엘풍 GX,SR,15,True,KO,OK
CRD_A7955AC1C4F2421B940F,백마 버드렉스 VMAX,RRR,15,True,KO,OK
CRD_96FACEB498654D5F9837,이븐곰 GX,SM-P,15,True,KO,OK
CRD_F5378ABA3B3E4D73A064,명탐정 피카츄,SM-P,15,True,KO,OK
CRD_8965D3327A5540929972,M나무킹 EX,RR,15,True,KO,OK
CRD_9D03992C0F05472AB893,라쥬르네,SR,15,True,KO,OK
CRD_7F6C55A1C2E845C68DE7,다크라이 GX,RR,15,False,,ORPHAN
CRD_8B92FB178FE6408F833B,릴리에의 결심,SR,15,True,KO,OK
CRD_F095D8262EE24A9E89F5,핫삼 GX,RR,15,True,KO,OK
CRD_0C3B052D2AB54CD8908B,딩루 ex,RR,15,True,KO,OK
CRD_BF2A02781B26488BA64B,조로아,AR,15,True,KO,OK
CRD_2F01A346908C450BB7DD,꿰뚫는화염 ex,SR,15,True,KO,OK
CRD_CDF7188601734FA48B24,피카츄,PR,15,True,KO,OK
CRD_5D99F1F054944414B285,플라드리 최후의 수단,SR,15,True,KO,OK
CRD_749056557121444EB3EA,연격 우라오스 VMAX,CSR,15,True,KO,OK
CRD_F99BBE338E8843F887F4,심향의 칠색조 ex,SAR,15,True,KO,OK
CRD_D3A35E24EA494A63BB44,비트,SR,15,True,KO,OK
CRD_FED5150373E949A7B4AC,한카리아스 ex,SR,15,True,KO,OK
CRD_F58A3A5528E24CB1A4C3,목도리키텔,AR,15,True,KO,OK
CRD_511F933EEDE74C64AB4A,덩쿠리,AR,15,True,KO,OK
CRD_33A7A42687184DCAA53F,푸크린 ex,SR,15,True,KO,OK
CRD_D5801F6F54714BE18F81,레드의 도전,SR,15,True,KO,OK
CRD_13CF7E35CE414B85A605,마기라스,H,15,False,,ORPHAN
CRD_11D9A92DB3D34830BCAB,꿰뚫는화염 ex,SAR,15,True,KO,OK
CRD_ECE82269D2AB4A9FBE8B,테라파고스 ex,RR,15,False,,ORPHAN
CRD_6EED812BE5FE4E45BB0A,다크라이 GX,SR,15,True,KO,OK
CRD_3DB07E020BC24EA1AB3B,해피너스 V,RR,15,True,KO,OK
CRD_C64D32F3DC3143B1A26C,페퍼의 요씽리스,AR,15,True,KO,OK
CRD_5495412158834F0487D3,로켓단의 니드킹 ex,SR,15,True,KO,OK
CRD_C120B46573824D1A87A3,회연,SR,15,True,KO,OK
CRD_43FDDC429EF844C5A887,블래리,SR,15,True,KO,OK
CRD_5FB16D1BB32E4BC8873F,쏘드라,AR,15,True,KO,OK
CRD_ED173CEAC5A94656A690,피카츄,PR,15,False,,ORPHAN
CRD_92E7896FBFB64A868380,두랄루돈 V,RR,15,False,,ORPHAN
CRD_942E10EF9F344296906A,세레비 V,RR,15,True,KO,OK
CRD_7E8265C1D8B44E03910F,모르페코 VMAX,RRR,15,True,KO,OK
CRD_3CF2CAAC6C6843768D3B,히스이 드레디어 V,RR,15,True,KO,OK
CRD_6935B448FBDA4E99A198,리피아 EX,PR,15,False,,ORPHAN
CRD_133D1F0A2A76442793E4,페로코체 GX,RR,15,True,KO,OK
CRD_1B828812B58A4E3FB0CD,네크로즈마 GX,RR,15,True,KO,OK
CRD_FE046994C7284B68A4F7,요가랑,AR,15,True,KO,OK
CRD_3A1E35B5FF4444B49597,강철톤 V,RR,15,True,KO,OK
CRD_94600282DA1043CC8FAF,구즈마,SR,15,True,KO,OK
CRD_F478BDB80D9C462FA591,모크나이퍼 GX,SR,15,True,KO,OK
CRD_F04EAB8226244033828C,팔데아 토오 ex,RR,15,True,KO,OK
CRD_C284B6140DDE4A00A093,뮤 ex,RR,15,True,KO,OK
CRD_FFF8E815F394423595FC,라이츄 GX,SR,15,True,KO,OK
CRD_FF3AB4F575D74BC39C88,블래키 V,CSR,15,True,KO,OK
CRD_0320E0D5056F4FBDB33A,괴력몬 V,SR,15,True,KO,OK
CRD_F856EE96E2B84864AC0A,클레스퍼트라,AR,15,True,KO,OK
CRD_60F01E549A5F4ED5BCAB,피카츄,PR,15,True,KO,OK
CRD_109480BC27AA456C8F0A,언페어 스탬프,ACE,15,False,,ORPHAN
CRD_6DDE5C3825A04030BEC6,에브이GX,RR,15,True,KO,OK
CRD_49B9C68497F94042A443,일리마,SR,15,True,KO,OK
CRD_15AD6DF96106438BA899,쥬피썬더 EX,PR,15,True,KO,OK
CRD_5854A8B691CA4AF9B909,TV 리포터,SR,15,True,KO,OK
CRD_F02EC95B2E1B448A8272,파이어&썬더&프리져 GX,RR,15,True,KO,OK
CRD_D4672A5ECC0F45DABED3,보만다 ex,SAR,15,True,KO,OK
CRD_A9D7A6D3DC694E4280F3,사철록,AR,15,True,KO,OK
CRD_2208E78703C9455EA45A,N의 조로아,AR,15,True,KO,OK
CRD_D5CA1113067244059C35,알로라 나시 V,RR,15,True,KO,OK
CRD_D2A4A914128D48B19C2B,뽀삐,SR,15,True,KO,OK
CRD_E8C26AA9E84C4C10AF9B,날쌩마,AR,15,True,KO,OK
CRD_8A7EB290F97640FEB7AA,블랑쉬,HR,15,True,KO,OK
CRD_7A64F020EDC04ED89C1D,다탱구,AR,15,True,KO,OK
CRD_F21F17A22F0747FB9F82,아머까오 VMAX,CSR,15,True,KO,OK
CRD_4E99AE84CC834A47AD97,파치리스,AR,15,True,KO,OK
CRD_B0635A73D11746B0828B,바오프,AR,15,True,KO,OK
CRD_4984C34823564A40A15F,대여르 V,SR,15,True,KO,OK
CRD_1D3FA593099E46F2A199,붐볼 GX,RR,15,True,KO,OK
CRD_B99867335AE14F658107,코라이돈,PR,15,True,KO,OK
CRD_CE12D0712CDA406DA3C5,카디나르마 ex,SR,15,True,KO,OK
CRD_E5D6561E00FA4E9D92EC,저리릴,AR,15,True,KO,OK
CRD_0989252EF29D4FAB9599,라플레시아 GX,RR,15,True,KO,OK
CRD_C0A365CA88A64A5BB52A,멜메탈 VMAX,RRR,15,True,KO,OK
CRD_78304A223D8C4A2EAD04,심향의 블레이범,AR,15,True,KO,OK
CRD_841A5D3BD30840098BB4,M루카리오 EX,RR,15,False,,ORPHAN
CRD_7C974FE36E964EB996DB,누리레느 GX,SR,15,True,KO,OK
CRD_D94E04ECD5514CC887E1,수련,SR,15,True,KO,OK
CRD_9CD8CCBE97D740E59C9B,카나리,SAR,15,True,KO,OK
CRD_28E64B8B572C4910BC20,헬가 V,RR,15,True,KO,OK
CRD_BF68BBD0D4414170AFD2,괴력몬 VMAX,HR,15,True,KO,OK
CRD_8E12B9EC416149CFB898,심향의 칠색조 ex,RR,15,True,KO,OK
CRD_9A65F3C67F2C4ECF8FFC,M라티오스 EX,RR,15,True,KO,OK
CRD_BD9788C17AE247EC9735,모크나이퍼 GX,RR,15,True,KO,OK
CRD_C93F0C57CAE5425995FA,저지맨,SR,15,True,KO,OK
CRD_2E4CD75454EB4A199A90,마기라스 V,SR,15,True,KO,OK
CRD_44A4617C7F3347A2B08A,피카츄 V,RR,15,True,KO,OK
CRD_8B9D59AB943441B4BAC4,무쇠손 ex,RR,15,True,KO,OK
CRD_FFE751C555274A6BAA16,히스이 붐볼 V,RR,15,True,KO,OK
CRD_DB00069D3B2C4916B373,켄타로스 GX,SR,15,True,KO,OK
CRD_8D8F32E2E163440DB34E,갸라도스 V,SR,15,True,KO,OK
CRD_752E0163C4CD4407BF4E,페로코체 GX,RR,15,False,,ORPHAN
CRD_3EF662F5F4B04A96BB1F,볼케니온 EX,RR,15,True,KO,OK
CRD_46C3AF403C0244BCBFF4,코라이돈 ex,RR,15,True,KO,OK
CRD_549E381006304AAB8D75,가라르 불비달마 V,SR,15,True,KO,OK
CRD_3D1823A431694121B9F4,멜메탈 V,RR,15,True,KO,OK
CRD_795EDB8C9C91475EBBBD,재인,SR,15,True,KO,OK
CRD_DD9A110694644BF0AA91,코바르온 GX,SR,15,True,KO,OK
CRD_642D216663B14FD592ED,로켓단의 니드킹 ex,RR,15,True,KO,OK
CRD_7ADE94812E08415390CB,제크로무 GX,SM-P,15,True,KO,OK
CRD_9AA3BC6CA44A482D92F5,뮤츠 EX,RR,15,True,KO,OK
CRD_725B42F08E65463899B9,나인테일 ex,SR,15,True,KO,OK
CRD_81DCFF5DDA584C5E9F87,요가램 V,SR,15,True,KO,OK
CRD_3A73844B3540483BBFB0,마샤도&괴력몬 GX,SR,15,True,KO,OK
CRD_3D9C68A514C54A7A8160,코라이돈 ex,RR,15,True,KO,OK
CRD_88D258C40D594E16B22B,동챙이,AR,15,True,KO,OK
CRD_41CF2D5A4A6A43DDB951,기로치,AR,15,True,KO,OK
CRD_9D2832A4A3F849E4BB06,암스타 V,SR,15,True,KO,OK
CRD_324F58AAF4F444DEAE95,귀뚤톡크,AR,15,True,KO,OK
CRD_70BF01A370254FDF84AA,엘풍 V,RR,15,True,KO,OK
CRD_39A2F0B42FC5405188AA,보스의 지령(비주기),SR,15,True,KO,OK
CRD_ABBEF153A31344B5ACCA,우렁찬꼬리,AR,15,True,KO,OK
CRD_D95254F3729941B9B6A6,루가루암 GX,RR,15,True,KO,OK
CRD_C8E8E766B251446185D5,낚싯대MAX,ACE,15,False,,ORPHAN
CRD_1EB1317E215A4D5FABEE,피카츄,SM-P,15,True,KO,OK
CRD_C4A0597992A94A558267,글레이시아 V,SR,15,True,KO,OK
CRD_9C50C950B3E54E4C91E3,칸델라,SR,15,True,KO,OK
CRD_8C2B39D4C7FE4D139F06,입치트 V,RR,15,True,KO,OK
CRD_568ACA1A12854172B6CD,망망이,AR,15,True,KO,OK
CRD_7ECA02E1619548F98130,고릴타 VMAX,RRR,15,True,KO,OK
CRD_9A198103AC7443DC8A26,로켓단의 아폴로,SR,15,True,KO,OK
CRD_A752DD8F19194B5FBF61,각성의 드럼,ACE,15,False,,ORPHAN
CRD_7F1D667AFCA842A38431,엠페르트 ex,RR,15,True,KO,OK
CRD_32A3236675F94589B53C,무쇠가시 ex,SR,15,True,KO,OK
CRD_3C4CBC99613B4B548008,소니아,SR,15,True,KO,OK
CRD_E1816DF5DFB04C90965B,동탁군,CHR,15,True,KO,OK
CRD_090216855FE241EFB18B,이슬의 부탁,SR,15,True,KO,OK
CRD_834ACE13ABB54161A03B,파워프로틴,SR,15,False,,ORPHAN
CRD_91BD4B6AA1134172834C,릴리에의 삐삐 ex,RR,15,False,,ORPHAN
CRD_DF94CDB2489A49698586,대포무노,CHR,15,True,KO,OK
CRD_F28F173457F54FE4BE06,번치코,AR,15,True,KO,OK
CRD_91D653F2B1A3411D81A7,포켓바이털A,ACE,15,False,,ORPHAN
CRD_6F764A195E6E4FF8BE8B,프테라 GX,RR,15,True,KO,OK
CRD_075869C1BFF3489794D1,거대코뿌리 V,SR,15,True,KO,OK
CRD_0F66DA7EFE8642B8BEC7,에이스번 V,RR,15,True,KO,OK
CRD_8ACEB76FEF1F4466B0B9,가비루사,AR,15,True,KO,OK
CRD_E9A8685418094D9BB850,야적 세 자매,SR,15,True,KO,OK
CRD_262F67E35B964E6B9C67,야도킹 ex,SR,15,True,KO,OK
CRD_827860234B4648058D9A,마스카나 ex,SAR,15,True,KO,OK
CRD_E38B3303D96444C0BC9A,에너지 전송 PRO,ACE,15,False,,ORPHAN
CRD_B6F05ABED7AE47BAAD56,카밀레의 반짝임 [서포트/퓨전],SR,15,True,KO,OK
CRD_820C8A1490C243AF8876,오거폰 주춧돌의 가면 ex,RR,15,True,KO,OK
CRD_06B5F77BEF2A4FCE9B9B,화강돌,AR,15,True,KO,OK
CRD_7115A416A282440CAC93,고동치는달 ex,UR,15,True,KO,OK
CRD_AA19A54D13CC49198C77,오리진 디아루가 VSTAR,UR,15,True,KO,OK
CRD_AB903AFCBCE64F1B90B8,미라이돈 ex,UR,15,True,KO,OK
CRD_C927EDBD33EB444EA017,아이스크,AR,15,True,KO,OK
CRD_8F4DFB20EC9342C1A6A9,토대부기 ex,RR,15,True,KO,OK
CRD_84E9B9850E9A45968528,루가루암 V,RR,15,False,,ORPHAN
CRD_B2E952D4AF8A4AED8F98,스트린더 V,RR,15,True,KO,OK
CRD_B0A1FB4261674D529764,시라칸,AR,15,True,KO,OK
CRD_518259D3BB704065A54A,춤추새 [퓨전],AR,15,True,KO,OK
CRD_936083589DA54381B714,뮤츠 VSTAR,HR,15,True,KO,OK
CRD_6159AD6BE3D64ABCA3A1,릴리에,SR,15,False,,ORPHAN
CRD_BC23459C3A854031B8A0,메가망나뇽 ex,SAR,15,True,KO,OK
CRD_5484754441BB42A286AE,무쇠바퀴 ex,SR,15,True,KO,OK
CRD_C4804FF23607466C9A90,다투곰 붉은 달 ex,RR,15,True,KO,OK
CRD_52B306F7D32545678508,뮤 ex,SSR,15,True,KO,OK
CRD_A320E30FFCFE4D5A901D,수리둥보,AR,15,True,KO,OK
CRD_CB04FE06D4DE4ECAB7C5,몰드류,AR,15,True,KO,OK
CRD_A55C953959164A8EBF09,히스이 윈디,CHR,15,True,KO,OK
CRD_22F914B318E7499997AE,스이쿤 V,SAR,15,True,KO,OK
CRD_7269FACD98284466BD3F,부스터 V,SR,15,True,KO,OK
CRD_B165190D31814511A5A8,마샤도,AR,15,True,KO,OK
CRD_4CF6CEF79B8D4088917C,백마 버드렉스 V,RR,15,True,KO,OK
CRD_F66CA9A913CE43108274,꿰뚫는화염 ex,RR,15,False,,ORPHAN
CRD_0ED2317A116F4980A7F8,한카리아스 ex,RR,15,True,KO,OK
CRD_63D4879876974E509121,카디나르마 ex,RR,15,True,KO,OK
CRD_7DBBE204F9F7473293E8,킬라플로르 ex,RR,15,True,KO,OK
CRD_B6536EB5E85E46388EC3,타임,SR,15,True,KO,OK
CRD_B11B7BA4E82A41EA95F8,대검귀,AR,15,True,KO,OK
CRD_2C9A82E1F15F4AABA7DB,무한다이노 V,RR,15,False,,ORPHAN
CRD_92D5EBD5664749C184D7,박사의 연구(마박사),SR,15,True,KO,OK
CRD_D964095CC14B4504BFB1,초염몽,HR,15,True,KO,OK
CRD_48149BF6BE82495A8F64,세레비 VMAX,RRR,15,True,KO,OK
CRD_283662D99DED475396E1,기라티나 VSTAR,RRR,15,True,KO,OK
CRD_D3997BEB72104CE08418,모르페코 V,SR,15,True,KO,OK
CRD_4B3B7C90C55443A7B6F2,레지드래고 V,SR,15,True,KO,OK
CRD_3A2389FDB90D4D529266,작업원,HR,15,True,KO,OK
CRD_FD45A140AA334C83958D,노보청 V,SR,15,True,KO,OK
CRD_E6F10EB3F8174323B3EE,메가가디안 ex,MA,15,True,KO,OK
CRD_FFBB43BBC75A4363A629,바우첼 ex,RR,15,False,,ORPHAN
CRD_290E399FA6ED4C67A8C8,히스이 미끄래곤 VSTAR,RRR,15,True,KO,OK
CRD_78A1D3109CFF440DAF76,N의 방안,SR,15,True,KO,OK
CRD_5704D0F94D3F482C8103,피죤투 V,RR,15,True,KO,OK
CRD_FEC343BD9F0F4A36ABE1,사마자르 V,SR,15,True,KO,OK
CRD_6254B969E7A7449094FA,흉내내기 아가씨,SR,15,True,KO,OK
CRD_BA9979085F024D49906C,웨이니발 ex,SSR,15,True,KO,OK
CRD_5545BE5E05C5475FA8C2,플라이곤 V,SR,15,True,KO,OK
CRD_DFBD272AF9C64329B300,뮤 V,SR,15,True,KO,OK
CRD_E5E0A16FCC724F958F60,칠색조 GX,RR,15,False,,ORPHAN
CRD_149DFDDE8D3144968EE9,암나이트,AR,15,True,KO,OK
CRD_2E8555FADF814122AE17,찬석의 활기,HR,15,True,KO,OK
CRD_18ECEF4F4F6B4E32805A,마나피 EX,RR,15,True,KO,OK
CRD_73CA21A2A3EB47D1AF95,뮤츠&뮤 GX,SR,15,True,KO,OK
CRD_72783B70F01B4ED8B41A,보만다 V,SR,15,True,KO,OK
CRD_3FAA8A6B685E4661B8C6,라뉴이,SR,15,True,KO,OK
CRD_DF32332FA0B44D189C38,라티아스 [퓨전],AR,15,True,KO,OK
CRD_572C9B22477A47FB9AEB,금랑,SR,15,True,KO,OK
CRD_4AE3AB5A697244519998,가라르 날쌩마 V,SR,15,True,KO,OK
CRD_847F3AC4CA9A4D418203,입치트 V,SR,15,True,KO,OK
CRD_0FD962247951488C809E,게노세크트 ex,SAR,15,True,KO,OK
CRD_A2C303F9E86F4EDF9398,아가씨,HR,15,True,KO,OK
CRD_97EAC0317B734B3191FC,메타그로스 GX,SSR,15,True,KO,OK
CRD_3D925BBA8C714A9086DF,꿈트렁 ex,RR,15,False,,ORPHAN
CRD_BDD8F152587B432C9CED,음번 ex,RR,15,True,KO,OK
CRD_34D1A571966643B9B808,가라르 불비달마 VMAX,RRR,15,True,KO,OK
CRD_816F40DB48D34E998792,맘모꾸리 ex,SR,15,True,KO,OK
CRD_9F777E2B3AF448D78288,드래피온 VSTAR,HR,15,True,KO,OK
CRD_EE75B6D586D64FF6980F,파오젠 ex,UR,15,True,KO,OK
CRD_DFDF0BC26A204FDE9CDC,님피아 GX,SR,15,True,KO,OK
CRD_CA044084B6894F7F9764,이올브 V,SR,15,True,KO,OK
CRD_CD86338BE2A54676A3B5,큐레무 V,RR,15,True,KO,OK
CRD_DAAA4A279BCD415190D0,팔데아 우파,AR,15,True,KO,OK
CRD_14768F4E8ECF4A59973E,대로트 VMAX,RR,15,False,,ORPHAN
CRD_C3B57125A65740B3ADB8,두송,SR,15,True,KO,OK
CRD_E9EFB5201D7543CF9A76,피카츄 VMAX,PR,15,True,KO,OK
CRD_2642CE7CAA28482ABC0C,핫삼,AR,15,True,KO,OK
CRD_AC613BBC6EE14C01A490,헬가,CHR,15,True,KO,OK
CRD_9A06EA05B93C41B2BD2A,라이코 V,RR,15,True,KO,OK
CRD_CEA9EABF38B14FBBAF02,스트린더 VMAX,RRR,15,True,KO,OK
CRD_B55D3E9651694E04BBB9,스트린더 [퓨전],AR,15,True,KO,OK
CRD_7283A07A9E7242E69F1F,다태우지네 VMAX,RRR,15,True,KO,OK
CRD_6C18665126FF426F9C2E,블래키 VMAX,CSR,15,True,KO,OK
CRD_734D08C448CA482595A4,구구,AR,15,True,KO,OK
CRD_FC1BC821D02D4F06BD47,메가깜까미&마기라스 GX,RR,15,True,KO,OK
CRD_1E4B7D9AA9DB42A7982A,킬라플로르 ex,RR,15,True,KO,OK
CRD_4248D244E5E2441F8BCC,가라르 야도킹 VMAX,RRR,15,False,,ORPHAN
CRD_D956254FB2F5419D85EE,규토리장인,SR,15,True,KO,OK
CRD_1AF00E0F44D842E894A4,쌍검자비,AR,15,True,KO,OK
CRD_C5FD1D1E4E924008A6FE,라이츄 V,RR,15,True,KO,OK
CRD_0BCE4311895A4715B616,피카츄 V,RR,15,True,KO,OK
CRD_2D4B139B3E984F86B365,울트라네크로즈마 GX,RR,15,True,KO,OK
CRD_C51E112E9FFE4C02B3C6,앤테이 V,RR,15,False,,ORPHAN
CRD_ED55D2BEB4BF4829B3EB,네크로즈마 GX,RR,15,False,,ORPHAN
CRD_14DDFE1E600A4BAF8E70,헬가 V,SR,15,True,KO,OK
CRD_70943598653E422CB652,마자용 V,SR,15,True,KO,OK
CRD_14EB3BE3034D40278311,쥬피썬더,CHR,15,True,KO,OK
CRD_8B07A23C08EE489D87DF,카푸브루루,AR,15,True,KO,OK
CRD_1EDE2D3DF6644957B409,기라티나(프리즘스타),PR,15,True,KO,OK
CRD_43490A3EE356478497CB,호브의 자시안 ex,RR,15,True,KO,OK
CRD_09EFFE8F5F8C4A58A5DD,파비코리 ex,SR,15,True,KO,OK
CRD_6A6D79F1AA404CF998CD,그우린차 ex,SAR,15,True,KO,OK
CRD_CF1F30D89B8A4666A200,메가가디안 ex,RR,15,True,KO,OK
CRD_278AFBE27D01417B9CBC,칼라마네로,PR,15,True,KO,OK
CRD_95CC285CB5F240BA8D2B,네오라이트 V,RR,15,True,KO,OK
CRD_6EA72CB24D6C419B8BC1,두송,SR,15,True,KO,OK
CRD_8FA2514826954989AE45,켈리몬,AR,15,True,KO,OK
CRD_C5A95DC5404443948CF9,후파 V [퓨전],SAR,15,True,KO,OK
CRD_F31E32105A2B4456AAF1,테라파고스 ex,SR,15,True,KO,OK
CRD_E5592716F10843B68C39,다크라이(프리즘스타),PR,15,True,KO,OK
CRD_184AC847FEF045F0A5C3,카틀레야,SR,15,True,KO,OK
CRD_44E1537469C74DDBBA16,나몰빼미&알로라나시 GX,SR,15,True,KO,OK
CRD_8A1DCB955E61497F9B0D,입치트 GX,RR,15,True,KO,OK
CRD_F54EE62045A24CBAABB8,이슬의 라프라스,AR,15,True,KO,OK
CRD_A6E97F52AAE14D00B5D3,핫삼 GX,SR,15,True,KO,OK
CRD_1164B69A14F3417EBA5C,부스터 V,RR,15,True,KO,OK
CRD_354A9964DECF45BEBE57,악뜨거,AR,15,True,KO,OK
CRD_BE3F68E6C31B480581DD,배우르 V,RR,15,True,KO,OK
CRD_6B42108B80C945BCA671,백솜모카 V,RR,15,True,KO,OK
CRD_1C157708149345C6BF37,갸라도스 V,RR,15,True,KO,OK
CRD_447A0348BBF24CB6AA73,레시라무&리자몽 GX,RR,15,True,KO,OK
CRD_882A334900444DE8BFAC,어써러셔 ex,RR,15,False,,ORPHAN
CRD_0CFBA7BBD78645C38955,갑주무사 GX,SSR,15,True,KO,OK
CRD_98B1AD5A09294E4AA9F5,오리진 펄기아 VSTAR,UR,15,True,KO,OK
CRD_C317FB78E5844D49AEC5,님피아 V,RR,15,True,KO,OK
CRD_4143730A5E3C4C31B192,불카모스,AR,15,True,KO,OK
CRD_21AFED71CBC5406A8145,개굴닌자 GX,RR,15,True,KO,OK
CRD_DB976A02D0A54EDD989C,돌핀맨 ex,RR,15,False,,ORPHAN
CRD_298F378038F84DA8A4C3,메타그로스 V,RR,15,False,,ORPHAN
CRD_B6033352C39D43F38651,프테라 VSTAR,RRR,15,True,KO,OK
CRD_B050F893ACF545A0B78C,마리의 오롱털 ex,SAR,15,True,KO,OK
CRD_644D9605B98343E2BD97,고라파덕,AR,15,True,KO,OK
CRD_F95322AF0A1243D99F83,메가리자몽X ex,SAR,15,True,KO,OK
CRD_33D12892FE0A448BA1C5,골루그 V,RR,15,True,KO,OK
CRD_0422D05B3FF54A3F9FB8,파라솔 아가씨,SAR,15,True,KO,OK
CRD_79C908702D7C4C89A247,그우린차 ex,SR,15,True,KO,OK
CRD_E8ACEC3851F54A53AEF7,케르디오 GX,SR,15,True,KO,OK
CRD_6A64916CD6DF4E1C952E,이올브 V,CSR,15,True,KO,OK
CRD_4B0D00B3E615450ABC4E,모야모,SAR,15,True,KO,OK
CRD_A7C30A2EF2124187ABC4,알로라질뻐기 GX,RR,15,True,KO,OK
